username,text,sentimen
opsiin,Bio Farma Gandeng Perbankan untuk Datangkan Vaksin Covid-19 Semua Halaman | merdeka – https://t.co/dgWknNDllK https://t.co/sfujFMQc59,p
opsiin,BPOM: Uji sampel vaksin AstraZeneca aman dan dapat ditoleransi baik – https://t.co/Qtr9a0WYd3 https://t.co/YDYUoCEBZK,p
opsiin,Vaksin J&amp;J Diperbolehkan untuk Usia 18 Tahun ke Atas | Republika Online https://t.co/pldN5iig8w,p
opsiin,Bio Farma Sebut 140 Juta Dosis Bahan Baku Vaksin Sinovac Segera Masuk ke RI Semua Halaman | merdeka – https://t.co/xOVy4QTl7S https://t.co/OCMcuxmRqM,p
opsiin,BREAKING BPOM Beri Izin Penggunaan Darurat Vaksin AstraZeneca – Idntimes https://t.co/3U73y6tqah,p
opsiin,Menlu China Bakal Bantu RI Jadi Pusat Produksi Vaksin ASEAN CNN Indonesia https://t.co/esSEGo07IE,p
opsiin,Menlu China Bakal Bantu RI Jadi Pusat Produksi Vaksin ASEAN CNN Indonesia – https://t.co/CKZBBkiWcA https://t.co/NdfMlq6Nbk,p
opsiin,RI Dapat 100 Juta Dosis Vaksin COVID-19 dari AstraZeneca dan Pfizer- Idntimes – https://t.co/retp6J5Av0 https://t.co/6lH3jasVTW,p
opsiin,"[BREAKING] BPOM: Efikasi Vaksin COVID-19 AstraZeneca 62,1 Persen – https://t.co/263qposQNf https://t.co/ofxH9zWFaZ",p
Thallasxphile,@AvienaRuna @diajengsekar_ Kita vaksin nya efikasi jelek pake masker wajib wkwkwkk,o
BeritaSUKOHARJO,"Divaksin, bukan di vaksin.

#CatatanSore #Sukoharjo",o
KEMENPORA_RI,"—Sobatpora, berikut tanggapan pegawai Kemenpora setelah menerima vaksin covid-19. Vaksin aman dan halal!

#kemenpora
#pemudamajuolahragajaya https://t.co/N0gH4Acnff",o
KEMENPORA_RI,"— Sebagai langkah pencegahan penyebaran covid-19, Kemenpora  bekerjasama dengan Kemenkes  juga turut menyediakan fasilitas vaksinasi bagi karyawan. Vaksin aman dan halal!

@KemenkesRI
#kemenpora
#pemudamajuolahragajaya https://t.co/1ZmJ8jmFl1",p
KEMENPORA_RI,"— Sobatpora, vaksinasi covid19 tidaklah menakutkan. Vaksin juga aman dan halal. Hal itu sudah dirasakan sendiri oleh para pegawai Kemenpora RI. Ini kata mereka setelah terima vaksin. 

#kemenpora
#pemudamajuolahragajaya https://t.co/oaQXKOiZc2",p
KEMENPORA_RI,"— Sobatpora, yuk simak video berikut terkait tanggapan para atlet, offical dan tenaga pendukung yang telah mendapatkan vaksin beberapa waktu lalu.

#KemenporaRI
#KabarPelatnas
#PemudaMajuOlahragaJaya https://t.co/FlVyG2r33v",o
farelku_farel,"Wah Alhamdulillah nih sekarang di Indonesia jadinya udah ada 40 juta dosis vaksin guys, gw seneng banget nih 

#UpayaLawanPandemi #VaksinUntukKita https://t.co/n6xKQpVgJ7",p
farelku_farel,"Ingat tuh vaksin tuh aman banget ya, jadi kalian gak usah ragu lagi utk divaksin 

#UpayaLawanPandemi #VaksinUntukKita https://t.co/rXPTWznCYx",p
dustyblush,@nooddies ngga.. akunya mau vaksin dulu sebelum pergi kemana mana haha :(,p
dustyblush,kapan sih vaksin :(,o
kumparan,"""Dia (vaksin) kadaluarsa enam bulan si gelombang produksinya itu, jadi kalau kita pakai vaksin yang baru diproduksi terus enam bulannya kelewat kan mubazir padahal dapat vaksin tuh susah,"" kata Emil. https://t.co/ni6wVf04r2",p
kumparan,"Wawan menuturkan, vaksinasi yang dilakukan Mutia Imro dilakukan di Poliklinik BIN.#kumparanNEWS https://t.co/JhH5RlEE7w",p
kumparan,CDC memperbarui pedoman vaksinasi COVID-19 dengan menambah tiga efek samping baru setelah disuntik vaksin corona. Apa saja? #kumparanSAINS https://t.co/hRSN78OCng,p
kumparan,UGM mundur dari tim peneliti vaksin nusantara yang digagas Terawan karena tak terkomunikasi dengan baik. #kumparanNews https://t.co/Cxic2Yb6PW,p
kumparan,"Sebelum disuntik vaksin corona, anggota DPRD Sulawesi Utara diperiksa kondisi kesehatan, sehingga dinyatakan layak untuk menerima suntikan. #publisherstory https://t.co/GUPArXoXRt",p
kumparan,PDIP DKI meminta Dinkes DKI lebih ketat dalam mengawasi distribusi vaksin sehingga kasus Mutia tak terulang. #kumparanNEWS https://t.co/V4l86wBQfO,p
kumparan,WHO meminta masyarakat tetap mengikuti protokol kesehatan agar kehidupan kembali normal. #kumparanNEWS https://t.co/mh1nuMRgfB,p
kumparan,Vaksin corona dijual secara ilegal di internet. Harganya bisa tembus Rp 17 jutaan. #kumparanTECH https://t.co/Pnxd6ERFxI,p
kumparan,Menlu Retno memastikan COVAX akan mengirimkan vaksin pada tahap-tahap selanjutnya. #kumparanNews https://t.co/U0Of5dx8sY,p
kumparan,"""Rekan-rekan, upaya multilateral ini mulai membuahkan hasil. https://t.co/bkGi9j5o7T",p
kumparan,BPOM akhirnya menerbitkan emergency use authorization (EUA) untuk vaksin corona AstraZeneca. Vaksin ini dikembangkan Oxford University. #kumparanNews https://t.co/EbPJNgfwyq,p
kumparan,Indonesia total akan menerima 11.704.800 vaksin jadi melalui jalur multilateral. #kumparanNEWS https://t.co/ugA9juZVlo,p
kumparan,"Kemenkes akan menelusuri kasus warga Cilandak yang divaksinasi corona di rumah, bukan di fasyankes atau pos vaksin. ""Kami cek dulu, kalau tak sesuai prosedur, akan ditegur."" #kumparanNEWS https://t.co/6HLJ0XzRqU",p
kumparan,"Hal ini memunculkan pertanyaan, apakah vaksin ini betul-betul aman? Apalagi BPOM telah menerbitkan EUA untuk vaksin ini. #kumparanNews #pakaimasker https://t.co/sznpovTM01",p
kumparan,"Jumlah vaksin yang datang hari ini, Senin (8/3) adalah 1,1 juta dosis. Vaksin ini merupakan bantuan dari GAVI melalui skema COVAX. #kumparanNews https://t.co/ux8ChuM5IC",p
kumparan,Bagaimana mekanisme BPOM sebelum terbitkan EUA vaksin corona? #kumparanNews https://t.co/ybEVQD3fNY,p
kumparan,Mobil vaksin di Jabar ditujukan untuk lansia yang fisiknya terkendala. #kumparanNews https://t.co/pikksxlvZa,p
kumparan,"Kepala Dinas Kesehatan Kota Denpasar, Luh Putu Sri Armini, mengatakan dua pria tersebut berasal dari Kanada berinisial JEH (65) dan BMB (70). #kumparanNews https://t.co/bJHi6UAvr9",p
kumparan,Meski begitu jumlah vaksin yang disediakan Israel tak sepadan dengan jumlah vaksin yang mereka berikan ke warga mereka sendiri. #KumparanNEWS https://t.co/XagQ9vqcdW,p
kumparan,"Lebih banyak wanita yang merasakan efek samping dari vaksin COVID-19 daripada pria, menuru studi dari CDC AS. #kumparanNEWS https://t.co/JY46976bhv",p
kumparan,Simak 5 berita populer kumparan yang terjadi kemarin #kumparanNEWS https://t.co/Wr4NsVz8sy,o
kumparan,Tenaga pengajar di Gunungkidul menjadi prioritas untuk menerima vaksin COVID-19 tahap kedua. #publisherstory https://t.co/qZauD6vfDj,p
kumparan,Penny kemudian menjelaskan gejala-gejala yang mungkin dialami setelah menerima vaksin AstraZeneca buatan Inggris ini. Dari reaksi lokal hingga reaksi seismik. #kumparanNews https://t.co/dqFmHtPYk1,p
kumparan,Beredar klaim 25 persen penghuni panti jompo di Jerman meninggal dunia usai disuntik vaksin corona. #kumparanNews https://t.co/aEV3SfUSXx,p
kumparan,"Imbauan itu diberikan karena berdasarkan sejumlah penelitian di negara, varian virus ini dinilai lebih cepat menular. #kumparanNews https://t.co/qQgmAoghDt",p
kumparan,"Menteri Kesehatan Australia Greg Hunt merupakan salah satu tokoh yang disuntik menggunakan vaksin AstraZeneca. Ia mengatakan, vaksinasi kali ini sesuai dengan rencana. #kumparanNews https://t.co/ewAo1Cjv4O",p
kumparan,"Perusahaan keamanan siber, Kasperky, menemukan sejumlah jenis vaksin corona yang dijual bebas di darkweb, padahal barang tersebut tidak diperjualbelikan secara individu. #TopNews https://t.co/gvxH7BJEB8 https://t.co/STB7YXG3Pu",p
kumparan,"Pemerintah meyakini pemulihan ekonomi akan sangat bergantung pada ketersediaan vaksin COVID-19. Harapannya dengan datangnya vaksin AstraZeneca, ekonomi RI bisa segera pulih. https://t.co/rUHc9pMDWg",p
kumparan,Total ada 32 juta vaksin Pfizer yang dibeli Malaysia. Dosis itu saja cukup memvaksinasi setengah populasi. #kumparanNews https://t.co/9mM8z8PxQs,p
kumparan,Seluruh karyawan Aston Pontianak telah didaftarkan untuk mengikuti program vaksinasi COVID-19. Ini untuk keamanan dan kenyamanan para tamu yang menginap. #publisherstory https://t.co/tlsxs7JSuE,p
kumparan,"Seorang anggota Polres Singkawang harus dipegangi oleh Kapolres, AKBP Prasetiyo Adhi Wibowo, karena takut saat disuntik vaksin. #publisherstory https://t.co/VmpR7fS9BQ",p
kumparan,"BPOM sudah menerbitkan izin penggunaan vaksin corona AstraZeneca. Vaksin dari Inggris ini dikembangkan Oxford University, dan diklaim aman untuk lansia. https://t.co/ctqaBnGIev",p
kumparan,Dua nama dari UGM yaitu Dr Jarir At Thobari dan Prof Dr Tri Wibawa masuk dalam bagian penelitian Vaksin Nusantara gagasan eks Menkes Terawan. Kini keduanya mundur. https://t.co/28WmjH2ZB6,p
kumparan,"""Pada hari ini vaksin disuntikan sebanyak 270 vial kepada pejabat utama Polda Kalteng dan perwakilan personel dan ASN Polda Kalteng, Siswa Bintara Polri dan Taruna Akpol,"" ujar Kapolda Kalteng. #publi https://t.co/SBlqIsvONc",p
kumparan,Paspor digital ini sebagai dokumen resmi yang memverifikasi apakah wisatawan telah melakukan test COVID-19 dan mendapat vaksin sebelum keberangkatan. #kumparanTravel https://t.co/sSkqwf8Z2I,p
kumparan,Beginilah cara penyuluhan vaksin COVID-19 melalui radio. #userstory https://t.co/t1czYcN1Yw,p
kumparan,"""Efikasi vaksin dengan 2 dosis standar yang dihitung setelah 15 hari pemberian dan pemantauan 2 bulan menunjukkan efikasi 62,1 persen. #kumparanNews https://t.co/0C7IKQJ3Q6",p
kumparan,Korea Selatan menyimpulkan tidak ditemukan bukti bahwa vaksin corona menjadi penyebab kematian delapan orang yang telah mendapatkan vaksin COVID-19. #kumparanNEWS https://t.co/gNxqJws8oW,p
kumparan,Seorang perawat berusia 49 tahun meninggal dunia tidak lama setelah disuntik menggunakan vaksin AstraZeneca. #kumparanNews https://t.co/JEnAo1hlmd,p
kumparan,Australia memulai vaksinasi menggunakan vaksin AstraZeneca hingga temuan varian virus corona Afrika Selatan di Filipina menjadi rangkuman kabar corona dunia untuk pagi ini. #kumparanNEWS https://t.co/bIY1W1D7fR,p
kumparan,"UGM baru mengetahui pihaknya dicatut sebagai tim peneliti lewat media massa. Padahal, komunikasi yang dilakukan dengan tim peneliti Vaksin Nusantara masih bersifat informal. #kumparanNEWS https://t.co/HO0SLNE5qj",p
kumparan,Vaksinasi untuk ribuan guru di Kota Solo dilayani di 9 puskesmas dan 15 rumah sakit #publisherstory https://t.co/aejOHUUQ3c,p
kumparan,Vaksin corona AstraZeneca akan segera masuk Indonesia pada Senin (8/3). Mari mengenal lebih dalam soal vaksin ini. #kumparanSAINS https://t.co/CYjIXggpBb,p
kumparan,Target kaum Lanjut Usia (Lansia) yang akan diberikan vaksin corona di Sulawesi Utara berjumlah 172.736 orang. #publisherstory https://t.co/nTI7aIDXA2,p
kumparan,"1,1 juta vaksin AstraZeneca tiba di Indonesia hingga kurva kasus baru melandai jadi rangkuman kabar baik corona pagi ini. #kumparanNEWS https://t.co/XAV23pdItC",p
kumparan,"Wali Kota Tomohon Caroll Senduk, meminta kepada masyarakat untuk tidak percaya dengan isu-isu sesat dan tidak benar tentang vaksin corona. #publisherstory https://t.co/ZegYuEcOlG",p
kumparan,Warganet di Malaysia dihebohkan dengan penggunaan dua jarum yang bereda dalam penyuntikan vaksin corona kepada PM Muhyiddin Yassin. #kumparanNews https://t.co/cuO8oBTSoD,p
kumparan,"Masuk program prioritas pemerintah tahap dua, kini giliran dosen dan karyawan Universitas PGRI Kanjuruhan Malang (Unikama) menerima penyuntikan vaksin COVID-19. #publisherstory https://t.co/1DCdZ5waQi",p
kumparan,Berikut adalah perkembangan terbaru soal jumlah masyarakat Indonesia yang telah disuntik vaksin corona. #kumparanNews https://t.co/jjBJ7InKUe,p
kumparan,"Walau mutasi virus corona asal Inggris, B.1.1.7 telah menyebar di tanah air, efektivitas inokulasi terhadap virus belum mengganggu kinerja vaksin Sinovac. #satgascovid19 https://t.co/xnwjFq72q2",p
kumparan,Beredar sebuah pesan berantai yang menyebutkan sertifikat vaksin harus disimpan. #kumparanNews https://t.co/9OOqNX2GwK,p
kumparan,"Menlu Retno Marsudi menerima vaksin AstraZeneca lewat skema COVAX, di bandara Soekarno-Hatta. #kumparanNews https://t.co/cRlBolt9L3",p
kumparan,"Usai disuntik vaksin corona, Opung Marpaung mengaku tak menunjukan reaksi apapun pada tubuhnya. #publisherstory https://t.co/nZyiO3O1gj",p
kumparan,"Setelah kelompok rentan, barulah masyarakat umum yang akan menerima vaksin pada September. Total keseluruhan yang menjadi target sekitar 194 juta dosis berarti untuk 97 juta orang. #kumparanNews https://t.co/ZC7UyhaiFB",p
kumparan,"Kepala BPOM Penny Lukito memastikan vaksin corona AstraZeneca bisa dipakai untuk lansia, seperti Sinovac. #kumparanNEWS https://t.co/aky0fA3gM2",p
kumparan,"Menurut informasi yang dihimpun, vaksin AstraZeneca akan tiba pukul 18.25 WIB di Bandara Soekarno-Hatta. #kumparanNews https://t.co/NsZeEgWnb0",o
kumparan,Dalam vaksinasi tahap satu termin kedua ini akan menyasar para pelaku pelayanan publik di Kabupaten Lembata. #publisherstory https://t.co/DKrGUusaHm,p
kumparan,"""Kemanjuran vaksin setelah dosis kedua lebih tinggi apabila diberikan dengan interval lebih lama, mencapai 81,3% apabila interval pemberian dosis pertama dan kedua 12 minggu."" #kumparanNews https://t.co/Ibx3iqYbzU",p
kumparan,"Untuk vaksinasi mandiri atau gotong royong, Bio Farma sedang dalam tahap negosiasi dengan Sinopharm dan Moderna. #kumparanNews https://t.co/huEQtZu2yO",p
kumparan,Benarkah tren baju off-shoulder saat musim vaksin corona dipopulerkan oleh Dolly Parton? #kumparanWOMAN https://t.co/CIzeaKAmBS,o
kumparan,"Vaksin AstraZeneca tersebut merupakan bagian dari distribusi vaksin multilateral WHO, COVAX. #kumparanNEWS https://t.co/mkWwfDXuzR",p
kumparan,"Menurut Kariyasa, pemulihan ekonomi Bali yang sangat tergantung pada pariwisata ditentukakan oleh kondisi masalah kesehatan. #publisherstory https://t.co/o25iQQ5Xcs",p
kumparan,"“Hasil ini menunjukkan bahwa virus P.1 mungkin kabur dari antibodi penetral yang diinduksi oleh CoronaVac,” kat para peneliti di Universitas São Paulo di Brasil. #kumparanNews https://t.co/PAQOCirlGy",p
kumparan,"Secara penyimpanan mudah dan bisa untuk lansia. Tapi, ada isu lainnya yang harus diantisipasi pemerintah. #kumparanNews https://t.co/F6ZgA7z20Y",n
kumparan,"Kedatangan vaksin corona dikirim dari Dinas Kesehatan Provinsi Papua di Jayapura, dengan jumlah keseluruhan vaksin tahap II sebanyak 400 vial. #publisherstory https://t.co/Xb0AFWjuTH",p
kumparan,Kedatangan vaksin ini disambut Menkes Budi Gunadi Sadikin dan Menlu Retno Marsudi. #kumparanNews https://t.co/mXfGNUP5GI,p
kumparan,"""Sehingga kita tolong menjaga ekspektasi masyarakat agar tidak terlampau tinggi untuk bisa disuntik,"" jelas dia. #kumparanNews https://t.co/HJi7738vEe",p
kumparan,Persoalan pendistribusian vaksin corona hingga ke daerah terpencil masih jadi persoalan. Apa solusi pemerintah? #kumparanNews https://t.co/gWGbrHZbne,p
kumparan,Siti Rumende Harahap jadi lansia penerima vaksin Corona tertua. Ia terima suntikan dosis pertama vaksin di usia 99 tahun. https://t.co/DSQW7XdlhU,p
kumparan,"Kabar corona dunia hari ini meliputi hak paten vaksin, Arab Saudi cabut pembatasan hingga Dalai Lama divaksin. #kumparanNews https://t.co/zg6DtViRnh",p
kumparan,Polisi masuk dalam prioritas penerima vaksin corona gelombang kedua bersama dengan pelayan publik dan para Lansia. #publisherstory https://t.co/gbeGIezZex,p
kumparan,WHO berharap kedatangan vaksin AstraZeneca melalui skema COVAX bisa memperkuat program vaksinasi corona di Indonesia. #kumparanNews https://t.co/SbPQlahHlb,p
kumparan,"dasarkan data Kemenkes hingga Selasa (23/2), vaksinasi di Pasar Tanah Abang sudah sebanyak 9.500 orang. #kumparanNews https://t.co/5RclLWBj5O",p
kumparan,"Alasan para peneliti UGM itu mundur karena merasa tidak dilibatkan dalam proses uji klinis, termasuk dalam penyusunan protokol. #kumparanNews https://t.co/UXIY05mwbv",p
kumparan,Usulan penambahan vaksin CPVID-19 tersebut berkaitan dengan rencana dibukanya kembali sektor pariwisata di Kepri bagi wisatawan mancanegara. #publisherstory https://t.co/hhtDNIMlfZ,p
kumparan,Polisi masuk dalam prioritas penerima vaksin corona gelombang kedua bersama dengan pelayan publik dan para Lansia. #publisherstory https://t.co/GghSsPfmgv,p
kumparan,Menkes Australia dilarikan ke rumah sakit. Dia mendapat perawatan medis dua hari usai menerima suntikan vaksin COVID-19 AstraZeneca. #kumparanNews https://t.co/MiZe0iOC7O,p
kumparan,"Tak hanya dianggap jadi kelinci percobaan, Bio Farma juga menghadapi cemoohan karena saat awal negosiasi vaksin corona belum punya bujet dan kontrak. #kumparanNews #SatgasCOVID-19 https://t.co/cDxSxzo0RY",p
kumparan,Jangan sampai deteksi terlambat sehingga varian ini mendominasi. #kumparanNews https://t.co/d6lWEAkzh0,p
kumparan,"LIVE NOW!

Senin (8/3) Indonesia kembali kedatangan vaksin. Kali ini merupakan vaksin AstraZeneca yang dikembangkan peneliti Oxford, Inggris. Vaksin tersebut telah tiba petang ini di Bandara Soekarno-Hatta. Saksikan secara live berikut!

https://t.co/b7lU1IyFUj",p
kumparan,"Wakil Wali Kota Tomohon, Wenny Lumentut mengaku jika efek yang terjadi usai dirinya mendapatkan suntikan vaksin corona adalah mengantuk. #publisherstory https://t.co/SbQa70nD3W",p
kumparan,"Di tengah proses vaksinasi massal di sejumlah negara, ada sejumlah pihak yang mencoba mengedarkan vaksin corona palsu. #kumparanNews https://t.co/i2n647g8tj",p
kumparan,"""Saya meminta agar pelibatan para personel TNI-Polri yang diberi tugas menyuntikkan vaksin COVID-19 ini juga dibekali dengan pelatihan yang profesional dan insentif yang cukup,"" kata Ahmad Sahroni, https://t.co/iFkxwsy5CK",p
kumparan,"Sebanyak 1,1 juta dosis Vaksin AstraZeneca buatan Inggris tiba di Indonesia. #kumparanVideo https://t.co/Xn9LNNKVwG",p
kumparan,Pemberian vaksin di rumah pribadi perlu ditindak tegas. Karena aturan vaksinasi harus dilakukan di fasilitas kesehatan dan fasilitas pemerintah yang sudah ditetapkan.#kumparanNEWS https://t.co/EWqnlZ572A,p
kumparan,Mafia vaksin ditangkap di China dan Afrika Selatan. #kumparanNews https://t.co/kzFa1rc4Sq,p
kumparan,3 negara Eropa perketat lockdown hingga Malaysia beli lagi dosis tambahan vaksin Pfizer jadi rangkuman kabar corona dunia. #kumparanNEWS https://t.co/igmwnB30g5,p
auvreywibowo,"@merdekadotcom WAJIB VAKSIN Pfizer-BioNTech..., bukan yg lain...!!!",p
auvreywibowo,"PERHATIAN...: UNTUK CALON JEMAAH UMROH &amp; HAJI WAJIB VAKSINASI COVID-19 ""HANYA"" dengan VAKSIN COVID-19 Pfizer-BioNTech...!!!; Ditunjukkan dengan PASPOR VAKSINASI COVID-19(terlampir)..., demikian untuk dijadikan maklum...!!!",p
ChBdmn,@kompascom Jika sudah di vaksin covid19 apakah bebas masuk kota Bogor?,o
nooddies,@dustyblush Kidzania wajib vaksin?,o
ptrlarasati94,Jadwal Vaksin maju jadi besok.. jangan lupa sarapan <U+0001F601><U+0001F60C>,p
MuhammadArifwdr,"Penuhi Undangan Menpora, Roy Suryo Disuntik Vaksin Covid-19 Hari Ini
 
https://t.co/YNLTJiR2Wm lewat @tribunnews",p
Beritasatu,"Kunjungi Bio Farma, BPOM Tinjau Keamanan Vaksin Astrazeneca https://t.co/dMBXmGbmqt https://t.co/AQjSNNW1O5",p
Beritasatu,"Vaksin Astrazeneca yang Tiba di Indonesia Sore Ini 1,1 Juta Dosis https://t.co/pP9WZFxvMb https://t.co/by0p2MCc7i",p
Beritasatu,"1,1 Juta Dosis Vaksin AstraZeneca Tiba di Bandara Soekarno-Hatta https://t.co/batz3ccIpk https://t.co/5D0Pu9vBbj",p
Beritasatu,Presiden dan Wapres Nigeria Disuntik Vaksin Covid-19 Astrazeneca https://t.co/x3a9YHPBR8 https://t.co/aH98HStWp2,p
Beritasatu,Indonesia Negara Asia Pertama Terima Vaksin Skema Covax https://t.co/p8hArTFaWo https://t.co/Xs10abvCnv,p
Beritasatu,"Libatkan 4.000 Relawan, Uji Klinis Vaksin Anhui Digelar di DKI dan Bandung https://t.co/z667SpNd9x https://t.co/xIYPQvIN9Q",p
Beritasatu,BPOM: Vaksin Astrazeneca Didaftarkan lewat Dua Jalur https://t.co/LCiKNPeOWj https://t.co/K2x4BAZMHz,p
Beritasatu,Data Harian Penerima Vaksin Covid-19 sampai 6 Maret 2021 https://t.co/TeY1WPJatl https://t.co/thFaJ9beIK,p
Beritasatu,"Etiopia Terima 2,2 Juta Vaksin Covid-19 Pertama dari Covax https://t.co/iFYBx9WmDq https://t.co/WNLwGBlDU7",p
Beritasatu,Kemlu Benarkan Tiongkok Dukung Indonesia sebagai Pusat Vaksin ASEAN https://t.co/E5tmtyPBA8 https://t.co/JUonbzFuBR,p
Beritasatu,Moderna Siap Pasok 13 Juta Dosis Vaksin ke Filipina https://t.co/p9pddbHV13 https://t.co/dNZIGVHyIK,p
Beritasatu,Rakyat Selandia Baru Dijamin Dapat Vaksin Covid-19 https://t.co/quAmvO7bn9 https://t.co/RaxuLQIw0H,p
Beritasatu,BPOM Sebut Vaksin Astrazeneca dan Sinovac Memiliki Persamaan https://t.co/tNl60IQCNO https://t.co/6cDwXG58wi,p
